game_date,HomeAway,BB_RHB,SO_LHB,WHIP,Total_PA,H_RHB,Pitches,IP_Outs,pitcher_id,OppTeam,H_LHB,Past_AVG,SO_RHB,Year,ER,BB_LHB
2018-04-02,Home,0.0,0.0,1.5,24.0,5.0,89,5.333333333333333,112526,TEX,2.0,0.21759450389849574,4.0,2018,5.306000000000001,1.0
2018-04-08,Home,0.0,1.0,0.5,7.0,0.0,29,2.0,112526,TOR,1.0,0.2916666666666667,3.0,2018,0.7430000000000001,0.0
2018-04-10,Home,0.0,1.0,0.8571428571428571,9.0,2.0,29,2.3333333333333335,112526,LAA,0.0,0.25806451612903225,1.0,2018,1.366,0.0
2018-04-15,Home,1.0,3.0,0.27272727272727276,24.0,0.0,96,7.333333333333333,112526,TEX,1.0,0.25,4.0,2018,2.439,0.0
2018-04-21,Home,0.0,1.0,1.3333333333333333,24.0,2.0,78,6.0,112526,SEA,5.0,0.171875,1.0,2018,5.632,1.0
2018-04-28,Home,0.0,0.0,0.8571428571428571,27.0,5.0,98,7.0,112526,TEX,1.0,0.20454545454545456,2.0,2018,5.996,0.0
2018-05-04,Home,0.0,2.0,0.7142857142857143,26.0,2.0,91,7.0,112526,BOS,3.0,0.20869565217391303,2.0,2018,6.337,0.0
2018-05-09,Home,0.0,1.0,1.6153846153846154,20.0,5.0,98,4.333333333333333,112526,DET,1.0,0.20567375886524822,3.0,2018,6.223,1.0
2018-05-16,Home,0.0,3.0,0.5454545454545455,27.0,2.0,96,7.333333333333333,112526,TEX,2.0,0.21739130434782608,0.0,2018,2.9469999999999996,0.0
2018-05-21,Home,0.0,2.0,1.6875,26.0,5.0,99,5.333333333333333,112526,NYY,3.0,0.2074468085106383,2.0,2018,11.522,1.0
2018-05-26,Home,1.0,2.0,0.8571428571428571,27.0,4.0,102,7.0,112526,KC,1.0,0.21962616822429906,2.0,2018,4.893,0.0
2018-06-01,Home,0.0,1.0,3.0,18.0,6.0,68,3.0,112526,TEX,2.0,0.2157676348547718,3.0,2018,8.069,1.0
2018-06-06,Home,1.0,0.0,1.6,23.0,3.0,97,5.0,112526,OAK,3.0,0.23166023166023167,1.0,2018,6.515000000000001,1.0
2018-06-12,Home,0.0,1.0,3.0,19.0,4.0,72,3.3333333333333335,112526,TEX,5.0,0.23404255319148937,2.0,2018,9.340999999999998,1.0
2018-06-18,Away,0.0,0.0,1.875,25.0,4.0,90,5.333333333333333,112526,TEX,5.0,0.24916943521594684,1.0,2018,6.665,1.0
2018-06-24,Home,0.0,5.0,1.1428571428571428,28.0,1.0,82,7.0,112526,TEX,6.0,0.25766871165644173,0.0,2018,5.018,1.0
2018-06-30,Home,1.0,0.0,1.8,23.0,4.0,79,5.0,112526,CWS,3.0,0.2570621468926554,2.0,2018,6.212,1.0
2018-07-06,Home,0.0,2.0,0.625,29.0,3.0,97,8.0,112526,TEX,2.0,0.259946949602122,1.0,2018,6.4719999999999995,0.0
2018-07-11,Home,1.0,2.0,1.9411764705882353,27.0,6.0,96,5.666666666666667,112526,TEX,3.0,0.2536945812807882,1.0,2018,7.041,1.0
2018-07-21,Home,0.0,1.0,1.8,22.0,2.0,73,5.0,112526,CLE,6.0,0.2586605080831409,1.0,2018,6.296,1.0
2018-07-26,Home,1.0,1.0,1.5714285714285714,32.0,5.0,106,7.0,112526,OAK,4.0,0.26373626373626374,3.0,2018,9.417000000000002,1.0
2018-07-31,Away,1.0,2.0,1.8,24.0,4.0,90,5.0,112526,TEX,3.0,0.2648870636550308,1.0,2018,8.161,1.0
2018-08-07,Home,0.0,1.0,1.2631578947368423,26.0,3.0,94,6.333333333333333,112526,SEA,5.0,0.26614481409001955,0.0,2018,7.0760000000000005,0.0
2018-08-13,Home,0.0,2.0,1.0,20.0,3.0,79,5.0,112526,AZ,1.0,0.2681564245810056,1.0,2018,4.316000000000001,1.0
2018-08-20,Home,0.0,1.0,2.2,26.0,10.0,94,5.0,112526,TEX,0.0,0.26570915619389585,2.0,2018,8.794999999999996,1.0
2018-09-05,Home,0.0,2.0,2.0,19.0,4.0,74,4.0,112526,LAA,3.0,0.27101200686106347,1.0,2018,6.066000000000001,1.0
2018-09-19,Home,0.0,0.0,9.0,6.0,3.0,20,0.3333333333333333,112526,TB,0.0,0.27408637873754155,0.0,2018,2.783,0.0
2018-09-22,Home,0.0,0.0,12.0,6.0,2.0,12,0.3333333333333333,112526,SEA,2.0,0.27631578947368424,0.0,2018,2.8739999999999997,0.0
2018-04-02,Home,0.0,0.0,1.0,5.0,1.0,15,1.0,279571,CLE,0.0,0.28013029315960913,0.0,2018,0.946,0.0
2018-04-03,Home,0.0,1.0,0.0,6.0,0.0,23,2.0,279571,CLE,0.0,0.2,0.0,2018,0.5640000000000001,0.0
2018-04-12,Home,0.0,0.0,0.0,3.0,0.0,11,1.0,279571,DET,0.0,0.09090909090909091,0.0,2018,0.10800000000000001,0.0
2018-04-13,Home,0.0,0.0,2.25,8.0,3.0,33,1.3333333333333333,279571,TOR,0.0,0.07142857142857142,1.0,2018,2.8019999999999996,0.0
2018-04-24,Home,1.0,0.0,3.0,6.0,1.0,21,1.0,279571,CHC,1.0,0.18181818181818182,0.0,2018,1.8439999999999999,0.0
2018-04-28,Home,0.0,0.0,0.0,7.0,0.0,24,2.6666666666666665,279571,SEA,0.0,0.21428571428571427,1.0,2018,0.176,0.0
2018-05-01,Home,0.0,0.0,0.0,3.0,0.0,13,1.0,279571,TEX,0.0,0.17142857142857143,1.0,2018,0.104,0.0
2018-06-13,Home,0.0,0.0,0.0,1.0,0.0,1,0.6666666666666666,279571,MIN,0.0,0.15789473684210525,0.0,2018,0.0,0.0
2018-06-16,Home,0.0,1.0,3.0,6.0,2.0,19,1.0,279571,MIN,1.0,0.15384615384615385,0.0,2018,1.4749999999999996,0.0
2018-06-17,Home,0.0,1.0,0.0,2.0,0.0,14,1.0,279571,MIN,0.0,0.2,0.0,2018,0.211,0.0
2018-06-21,Home,0.0,1.0,4.0,7.0,1.0,23,1.0,279571,BOS,3.0,0.19148936170212766,0.0,2018,4.57,0.0
2018-06-22,Home,0.0,0.0,5.0,8.0,2.0,25,1.0,279571,TEX,3.0,0.24074074074074073,1.0,2018,3.5170000000000003,0.0
2018-06-26,Home,1.0,1.0,1.0,4.0,0.0,23,1.0,279571,MIN,0.0,0.2903225806451613,1.0,2018,0.678,0.0
2018-06-29,Home,0.0,0.0,3.0,5.0,1.0,13,1.0,279571,MIN,1.0,0.2727272727272727,0.0,2018,1.455,1.0
2018-06-30,Home,0.0,1.0,1.5,6.0,0.0,16,1.3333333333333333,279571,MIN,2.0,0.28169014084507044,1.0,2018,1.335,0.0
2018-07-06,Home,0.0,0.0,0.0,3.0,0.0,10,1.0,279571,BAL,0.0,0.2857142857142857,0.0,2018,0.249,0.0
2018-07-08,Home,0.0,0.0,0.0,3.0,0.0,11,1.0,279571,BAL,0.0,0.275,0.0,2018,0.11,0.0
2018-07-10,Home,1.0,0.0,1.2,6.0,0.0,29,1.6666666666666667,279571,KC,1.0,0.26506024096385544,2.0,2018,0.811,0.0
2018-07-13,Home,0.0,0.0,0.0,1.0,0.0,3,0.6666666666666666,279571,TB,0.0,0.25842696629213485,1.0,2018,0.0,0.0
2018-07-14,Home,0.0,0.0,6.0,8.0,2.0,26,1.0,279571,TB,4.0,0.25555555555555554,1.0,2018,3.661,0.0
2018-07-20,Away,0.0,0.0,0.0,3.0,0.0,18,1.0,279571,MIN,0.0,0.29591836734693877,0.0,2018,0.256,0.0
2018-07-23,Home,1.0,2.0,1.0,7.0,1.0,28,2.0,279571,MIN,0.0,0.2871287128712871,1.0,2018,1.127,0.0
2018-07-25,Home,0.0,0.0,2.25,8.0,2.0,26,1.3333333333333333,279571,MIN,1.0,0.2777777777777778,2.0,2018,1.5910000000000002,0.0
2018-07-31,Home,0.0,0.0,3.0,5.0,1.0,14,1.0,279571,CLE,2.0,0.2905982905982906,0.0,2018,1.599,0.0
2018-08-06,Home,1.0,1.0,3.5999999999999996,11.0,1.0,48,1.6666666666666667,279571,MIN,2.0,0.30327868852459017,1.0,2018,4.317,2.0
2018-09-02,Home,0.0,0.0,0.0,1.0,0.0,3,0.3333333333333333,279571,MIN,0.0,0.3007518796992481,0.0,2018,0.45199999999999996,0.0
2018-09-05,Home,1.0,0.0,6.0,6.0,2.0,29,0.6666666666666666,279571,MIN,0.0,0.29850746268656714,1.0,2018,2.012,1.0
2018-09-15,Away,0.0,0.0,0.0,3.0,0.0,12,1.0,279571,MIN,0.0,0.3,0.0,2018,0.25599999999999995,0.0
2018-09-26,Home,0.0,1.0,0.0,3.0,0.0,17,1.0,279571,DET,0.0,0.2937062937062937,0.0,2018,0.26999999999999996,0.0
2018-09-29,Home,0.0,0.0,3.0,5.0,2.0,20,1.0,279571,CWS,1.0,0.2876712328767123,0.0,2018,2.357,0.0
2018-03-31,Home,2.0,0.0,1.6153846153846154,21.0,5.0,84,4.333333333333333,282332,NYY,0.0,0.3026315789473684,4.0,2018,5.154,0.0
2018-04-06,Home,0.0,0.0,1.0,17.0,3.0,58,4.0,282332,BAL,1.0,0.23809523809523808,3.0,2018,6.183000000000001,0.0
2018-04-19,Home,1.0,0.0,1.25,19.0,4.0,71,4.0,282332,TOR,0.0,0.23684210526315788,1.0,2018,4.081,0.0
2018-04-24,Home,1.0,2.0,0.5,20.0,2.0,82,6.0,282332,MIN,0.0,0.22807017543859648,2.0,2018,3.334,0.0
2018-04-29,Home,1.0,0.0,0.8571428571428571,27.0,5.0,97,7.0,282332,NYY,0.0,0.19480519480519481,4.0,2018,4.218,0.0
2018-05-04,Home,0.0,3.0,0.5,20.0,2.0,92,6.0,282332,CLE,1.0,0.19230769230769232,4.0,2018,3.2750000000000004,0.0
2018-05-10,Home,0.0,3.0,2.25,21.0,7.0,80,4.0,282332,BOS,2.0,0.18548387096774194,2.0,2018,6.163,0.0
2018-05-18,Away,3.0,3.0,1.6,23.0,4.0,99,5.0,282332,NYY,0.0,0.2206896551724138,2.0,2018,6.197,1.0
2018-05-23,Home,2.0,0.0,2.076923076923077,22.0,1.0,91,4.333333333333333,282332,NYY,5.0,0.21428571428571427,1.0,2018,8.411,1.0
2018-05-29,Home,1.0,0.0,2.307692307692308,23.0,8.0,99,4.333333333333333,282332,HOU,0.0,0.22105263157894736,4.0,2018,6.992000000000001,1.0
2018-06-05,Home,1.0,0.0,0.5714285714285714,25.0,3.0,89,7.0,282332,NYY,0.0,0.2347417840375587,6.0,2018,5.364999999999999,0.0
2018-06-12,Home,1.0,1.0,1.1666666666666667,25.0,3.0,101,6.0,282332,WSH,1.0,0.22268907563025211,2.0,2018,4.1370000000000005,2.0
2018-06-17,Home,0.0,2.0,1.434782608695652,33.0,10.0,101,7.666666666666667,282332,TB,0.0,0.21673003802281368,8.0,2018,6.276,1.0
2018-06-22,Away,0.0,1.0,2.307692307692308,23.0,9.0,92,4.333333333333333,282332,NYY,0.0,0.22635135135135134,2.0,2018,5.941,1.0
2018-06-29,Home,0.0,3.0,1.05,28.0,5.0,97,6.666666666666667,282332,BOS,1.0,0.23824451410658307,2.0,2018,5.140000000000001,1.0
2018-07-04,Home,2.0,0.0,1.5,27.0,4.0,103,5.333333333333333,282332,ATL,1.0,0.23631123919308358,5.0,2018,7.2459999999999996,1.0
2018-07-09,Home,3.0,0.0,2.142857142857143,24.0,7.0,99,4.666666666666667,282332,NYY,0.0,0.232620320855615,4.0,2018,7.775,0.0
2018-07-14,Home,2.0,0.0,1.0,23.0,3.0,92,6.0,282332,NYY,1.0,0.23618090452261306,2.0,2018,6.559000000000001,0.0
2018-07-28,Home,1.0,2.0,1.6,23.0,6.0,79,5.0,282332,KC,0.0,0.2327790973871734,6.0,2018,6.346,1.0
2018-08-02,Home,3.0,1.0,2.3333333333333335,16.0,3.0,77,3.0,282332,NYY,0.0,0.23423423423423423,1.0,2018,4.929,1.0
2018-08-07,Home,1.0,0.0,1.1666666666666667,23.0,4.0,103,6.0,282332,NYY,0.0,0.2326086956521739,12.0,2018,4.29,2.0
2018-08-12,Home,1.0,4.0,0.75,21.0,0.0,97,5.333333333333333,282332,TEX,1.0,0.22981366459627328,3.0,2018,4.172000000000001,2.0
2018-08-24,Home,2.0,2.0,1.1666666666666667,25.0,4.0,80,6.0,282332,NYY,1.0,0.2222222222222222,6.0,2018,3.149,0.0
2018-08-29,Home,2.0,1.0,1.1666666666666667,25.0,5.0,91,6.0,282332,CWS,0.0,0.22117202268431002,5.0,2018,4.947000000000001,0.0
2018-09-03,Home,1.0,1.0,2.6999999999999997,18.0,7.0,66,3.3333333333333335,282332,NYY,0.0,0.22021660649819494,3.0,2018,5.752999999999998,1.0
2018-09-09,Home,1.0,1.0,1.8461538461538463,21.0,5.0,84,4.333333333333333,282332,NYY,2.0,0.22552447552447552,3.0,2018,4.538,0.0
2018-09-15,Home,0.0,0.0,3.0,14.0,7.0,50,2.3333333333333335,282332,TOR,0.0,0.22934232715008432,2.0,2018,7.053,0.0
2018-09-21,Home,2.0,2.0,1.588235294117647,26.0,6.0,97,5.666666666666667,282332,BAL,0.0,0.2355848434925865,3.0,2018,4.873,1.0
2018-09-27,Away,0.0,0.0,0.2,18.0,0.0,55,5.0,282332,NYY,1.0,0.2353870458135861,5.0,2018,1.828,0.0
2018-10-09,Home,2.0,1.0,2.3333333333333335,16.0,5.0,59,3.0,282332,BOS,0.0,0.2304147465437788,0.0,2018,4.434,0.0
2019-04-13,Home,0.0,1.0,0.2,16.0,1.0,62,5.0,282332,CWS,0.0,0.23238380809595202,2.0,2019,1.296,0.0
2019-04-19,Home,4.0,0.0,1.6153846153846154,20.0,3.0,86,4.333333333333333,282332,KC,0.0,0.22840409956076135,5.0,2019,4.21,0.0
2019-04-24,Home,0.0,0.0,1.2,21.0,5.0,86,5.0,282332,NYY,1.0,0.22617354196301565,3.0,2019,7.757,0.0
2019-04-30,Away,2.0,1.0,1.3125,23.0,5.0,87,5.333333333333333,282332,NYY,0.0,0.22790055248618785,4.0,2019,6.987999999999999,0.0
2019-05-06,Home,3.0,1.0,1.6,23.0,3.0,99,5.0,282332,SEA,2.0,0.22757697456492637,4.0,2019,6.325,0.0
2019-05-11,Away,4.0,1.0,1.5,21.0,3.0,76,4.666666666666667,282332,NYY,0.0,0.22727272727272727,1.0,2019,5.3389999999999995,0.0
2019-05-17,Home,0.0,1.0,1.3333333333333333,26.0,4.0,84,6.0,282332,TB,2.0,0.225031605562579,3.0,2019,4.611,2.0
2019-05-22,Home,2.0,1.0,1.6,24.0,6.0,88,5.0,282332,NYY,0.0,0.2252141982864137,6.0,2019,8.552,0.0
2019-06-02,Home,0.0,2.0,1.3125,22.0,6.0,83,5.333333333333333,282332,BOS,1.0,0.2259215219976219,5.0,2019,7.167999999999999,0.0
2019-06-08,Home,1.0,1.0,2.181818181818182,20.0,6.0,69,3.6666666666666665,282332,NYY,1.0,0.22827346465816917,4.0,2019,6.338,0.0
2019-06-14,Home,3.0,0.0,3.5454545454545454,24.0,10.0,77,3.6666666666666665,282332,NYY,0.0,0.23103057757644394,3.0,2019,8.567,0.0
2019-06-19,Home,2.0,3.0,1.0,24.0,3.0,94,6.0,282332,TB,0.0,0.23594266813671444,4.0,2019,4.7589999999999995,1.0
2019-06-24,Home,0.0,4.0,1.3333333333333333,25.0,5.0,104,6.0,282332,TOR,1.0,0.23308270676691728,5.0,2019,6.226,2.0
2019-07-06,Away,2.0,1.0,1.3333333333333333,28.0,4.0,89,6.0,282332,NYY,2.0,0.23326359832635984,4.0,2019,6.766000000000001,0.0
2019-07-16,Home,0.0,1.0,0.8333333333333334,23.0,4.0,79,6.0,282332,TB,1.0,0.23272357723577236,5.0,2019,8.213000000000001,0.0
2019-07-22,Home,1.0,0.0,2.0,20.0,5.0,77,4.0,282332,NYY,1.0,0.2323733862959285,2.0,2019,10.367999999999999,1.0
2019-07-27,Home,0.0,1.0,2.076923076923077,21.0,6.0,65,4.333333333333333,282332,NYY,3.0,0.23369036027263876,2.0,2019,8.891000000000002,0.0
2019-08-18,Home,3.0,1.0,2.3333333333333335,16.0,3.0,67,3.0,282332,CLE,1.0,0.23759541984732824,4.0,2019,4.766,0.0
2019-08-24,Home,1.0,3.0,1.5,18.0,4.0,78,4.0,282332,NYY,1.0,0.23778195488721804,4.0,2019,4.982,0.0
2019-08-30,Home,2.0,0.0,1.2857142857142856,12.0,1.0,48,2.3333333333333335,282332,OAK,0.0,0.23844731977818853,2.0,2019,4.497999999999999,0.0
2019-09-12,Home,1.0,0.0,1.2,14.0,3.0,56,3.3333333333333335,282332,NYY,0.0,0.236745886654479,5.0,2019,3.102,0.0
2019-09-18,Home,1.0,2.0,3.0,15.0,4.0,62,2.3333333333333335,282332,LAA,1.0,0.2364620938628159,2.0,2019,3.551,1.0
2019-09-24,Away,0.0,0.0,0.0,3.0,0.0,13,1.0,282332,NYY,0.0,0.2377560106856634,2.0,2019,0.224,0.0
2018-03-29,Away,0.0,0.0,0.0,1.0,0.0,4,0.6666666666666666,407822,COL,0.0,0.23712255772646537,0.0,2018,0.035,0.0
2018-03-30,Away,1.0,0.0,3.0,3.0,0.0,18,0.3333333333333333,407822,COL,0.0,0.0,0.0,2018,0.84,0.0
2018-03-31,Away,0.0,0.0,0.0,1.0,0.0,6,0.6666666666666666,407822,COL,0.0,0.0,0.0,2018,0.07300000000000001,0.0
2018-04-02,Away,1.0,0.0,3.0,6.0,1.0,26,1.0,407822,LAD,0.0,0.0,1.0,2018,1.4659999999999997,1.0
2018-04-10,Away,1.0,0.0,9.0,3.0,1.0,14,0.3333333333333333,407822,AZ,0.0,0.09090909090909091,0.0,2018,1.375,1.0
2018-04-11,Away,0.0,0.0,0.0,1.0,0.0,6,0.6666666666666666,407822,AZ,0.0,0.14285714285714285,0.0,2018,0.17,0.0
2018-04-14,Home,0.0,0.0,1.0,4.0,1.0,21,1.0,407822,AZ,0.0,0.13333333333333333,0.0,2018,0.7950000000000002,0.0
2018-04-15,Home,0.0,2.0,0.0,3.0,0.0,11,1.0,407822,AZ,0.0,0.15789473684210525,0.0,2018,0.10999999999999999,0.0
2018-04-20,Away,0.0,0.0,0.0,4.0,0.0,9,1.0,407822,SD,0.0,0.13636363636363635,0.0,2018,0.563,0.0
2018-04-22,Away,0.0,0.0,0.0,2.0,0.0,8,0.3333333333333333,407822,SD,0.0,0.11538461538461539,1.0,2018,0.142,0.0
2018-04-24,Home,0.0,0.0,0.0,3.0,0.0,13,1.0,407822,AZ,0.0,0.10714285714285714,0.0,2018,0.20700000000000002,0.0
2018-04-26,Home,0.0,1.0,0.0,3.0,0.0,13,1.0,407822,AZ,0.0,0.0967741935483871,1.0,2018,0.135,0.0
2018-04-29,Home,0.0,0.0,1.5,2.0,1.0,5,0.6666666666666666,407822,AZ,0.0,0.08823529411764706,0.0,2018,0.36200000000000004,0.0
2018-05-02,Away,0.0,0.0,0.0,4.0,0.0,9,1.0,407822,LAD,0.0,0.1111111111111111,0.0,2018,0.569,0.0
2018-05-03,Away,0.0,0.0,3.0,2.0,1.0,12,0.3333333333333333,407822,LAD,0.0,0.1,0.0,2018,0.6050000000000001,0.0
2018-05-06,Away,0.0,0.0,0.0,0.0,0.0,5,0.3333333333333333,407822,HOU,0.0,0.11904761904761904,0.0,2018,0.5860000000000001,0.0
2018-05-08,Home,0.0,0.0,0.0,2.0,0.0,12,1.0,407822,AZ,0.0,0.11904761904761904,0.0,2018,0.382,0.0
2018-05-09,Home,1.0,0.0,3.0,6.0,1.0,34,1.0,407822,AZ,1.0,0.11363636363636363,1.0,2018,2.2110000000000003,0.0
2018-05-12,Away,0.0,0.0,0.0,1.0,0.0,4,0.6666666666666666,407822,WSH,0.0,0.14,0.0,2018,0.07,0.0
2018-05-13,Away,0.0,1.0,0.0,2.0,0.0,9,1.0,407822,WSH,0.0,0.13725490196078433,0.0,2018,0.191,0.0
2018-05-16,Away,0.0,0.0,0.0,3.0,0.0,14,1.0,407822,MIL,0.0,0.1320754716981132,0.0,2018,0.119,0.0
2018-05-19,Home,0.0,0.0,0.0,1.0,0.0,4,0.6666666666666666,407822,AZ,0.0,0.125,0.0,2018,0.0,0.0
2018-05-20,Home,0.0,2.0,4.0,7.0,3.0,22,1.0,407822,AZ,1.0,0.12280701754385964,0.0,2018,5.821000000000001,0.0
2018-05-22,Home,0.0,0.0,0.0,1.0,0.0,2,1.0,407822,AZ,0.0,0.171875,0.0,2018,0.0,0.0
2018-05-26,Home,1.0,0.0,2.0,5.0,0.0,23,1.0,407822,AZ,1.0,0.16923076923076924,0.0,2018,2.343,0.0
2018-05-28,Away,0.0,0.0,6.0,4.0,1.0,18,0.3333333333333333,407822,CIN,1.0,0.17142857142857143,0.0,2018,1.0710000000000002,0.0
2018-06-01,Away,0.0,0.0,3.0,5.0,0.0,16,0.6666666666666666,407822,MIA,2.0,0.1891891891891892,1.0,2018,1.187,0.0
2018-06-15,Away,0.0,1.0,2.0,4.0,2.0,26,1.0,407822,NYM,0.0,0.20253164556962025,1.0,2018,2.4090000000000003,0.0
2018-06-18,Home,0.0,0.0,9.0,5.0,3.0,12,0.3333333333333333,407822,AZ,0.0,0.21686746987951808,0.0,2018,1.41,0.0
2018-06-21,Home,1.0,0.0,4.0,7.0,1.0,32,1.0,407822,AZ,2.0,0.23863636363636365,0.0,2018,2.04,0.0
2018-06-28,Home,0.0,1.0,6.0,5.0,1.0,20,0.3333333333333333,407822,AZ,1.0,0.25263157894736843,0.0,2018,1.112,0.0
2018-07-01,Away,0.0,1.0,1.0,8.0,1.0,32,2.0,407822,SF,0.0,0.26,0.0,2018,1.504,1.0
2018-07-03,Away,0.0,0.0,1.5,1.0,0.0,5,0.6666666666666666,407822,STL,0.0,0.25,0.0,2018,0.24200000000000002,1.0
2018-07-04,Away,0.0,0.0,6.0,3.0,1.0,20,0.3333333333333333,407822,STL,1.0,0.24770642201834864,1.0,2018,1.576,0.0
2018-07-07,Away,0.0,2.0,1.5,7.0,2.0,24,1.3333333333333333,407822,SD,0.0,0.25892857142857145,1.0,2018,3.229,0.0
2018-07-08,Away,0.0,1.0,0.0,2.0,0.0,7,0.6666666666666666,407822,SD,0.0,0.2605042016806723,0.0,2018,0.096,0.0
2018-07-11,Home,1.0,1.0,4.0,13.0,3.0,65,2.0,407822,AZ,2.0,0.256198347107438,1.0,2018,7.684,2.0
2018-07-15,Home,0.0,1.0,3.0,2.0,0.0,8,0.3333333333333333,407822,AZ,0.0,0.26865671641791045,0.0,2018,0.458,1.0
2018-07-20,Away,0.0,1.0,0.0,3.0,0.0,19,1.0,407822,COL,0.0,0.2647058823529412,1.0,2018,0.253,0.0
2018-07-21,Away,0.0,0.0,3.0,2.0,0.0,8,0.3333333333333333,407822,COL,0.0,0.2589928057553957,0.0,2018,0.53,1.0
2018-07-23,Home,0.0,1.0,0.0,3.0,0.0,13,1.0,407822,AZ,0.0,0.2553191489361702,0.0,2018,0.216,0.0
2018-07-30,Away,1.0,1.0,2.0,4.0,0.0,15,1.0,407822,TEX,1.0,0.25,0.0,2018,0.8340000000000001,0.0
2018-08-11,Home,1.0,2.0,0.6,5.0,0.0,26,1.6666666666666667,407822,WSH,0.0,0.25,2.0,2018,0.5850000000000001,0.0
2018-08-14,Home,0.0,0.0,2.0,10.0,2.0,36,2.0,407822,MIL,2.0,0.24183006535947713,3.0,2018,2.7289999999999996,0.0
2018-08-17,Home,0.0,0.0,0.0,1.0,0.0,5,0.3333333333333333,407822,CHC,0.0,0.25153374233128833,0.0,2018,0.096,0.0
2018-08-18,Home,1.0,1.0,2.0,5.0,0.0,18,1.0,407822,CHC,1.0,0.25,0.0,2018,0.902,0.0
2018-08-25,Home,0.0,0.0,0.0,5.0,0.0,12,2.0,407822,CIN,0.0,0.2485207100591716,0.0,2018,0.067,0.0
2018-08-28,Home,0.0,1.0,1.0,7.0,0.0,33,2.0,407822,NYM,2.0,0.2413793103448276,0.0,2018,2.1550000000000002,0.0
2018-08-31,Home,0.0,0.0,0.0,5.0,0.0,24,1.3333333333333333,407822,CHC,0.0,0.2430939226519337,1.0,2018,0.257,0.0
2018-09-02,Home,0.0,0.0,0.0,3.0,0.0,18,1.0,407822,CHC,0.0,0.23655913978494625,1.0,2018,0.31399999999999995,0.0
2018-09-04,Home,0.0,0.0,6.0,3.0,2.0,12,0.3333333333333333,407822,CHC,0.0,0.2328042328042328,0.0,2018,1.552,0.0
2018-09-08,Home,1.0,0.0,0.8571428571428571,10.0,0.0,40,2.3333333333333335,407822,CHC,1.0,0.23958333333333334,0.0,2018,1.142,0.0
2018-09-11,Home,0.0,0.0,0.0,3.0,0.0,12,1.0,407822,MIL,0.0,0.23267326732673269,1.0,2018,0.11499999999999999,0.0
2018-09-13,Home,0.0,1.0,1.0,3.0,0.0,17,1.0,407822,CHC,1.0,0.22926829268292684,1.0,2018,0.752,0.0
2018-09-14,Home,1.0,0.0,2.0,5.0,1.0,27,1.0,407822,CIN,0.0,0.23076923076923078,0.0,2018,1.169,0.0
2018-09-23,Home,0.0,1.0,0.0,4.0,0.0,20,1.6666666666666667,407822,CHC,0.0,0.2300469483568075,2.0,2018,0.195,0.0
2018-09-25,Home,2.0,0.0,2.0,4.0,0.0,16,1.0,407822,PIT,0.0,0.22580645161290322,0.0,2018,0.7160000000000001,0.0
2018-09-28,Home,0.0,0.0,2.0,5.0,2.0,14,1.0,407822,STL,0.0,0.22171945701357465,1.0,2018,1.32,0.0
2018-09-30,Home,1.0,0.0,1.0,4.0,0.0,22,1.0,407822,STL,0.0,0.22566371681415928,2.0,2018,0.6980000000000001,0.0
2018-10-02,Home,0.0,1.0,0.0,1.0,0.0,6,0.6666666666666666,407822,COL,0.0,0.2217391304347826,0.0,2018,0.062,0.0
2018-03-29,Home,0.0,0.0,6.0,3.0,2.0,7,0.3333333333333333,407845,MIN,0.0,0.22077922077922077,0.0,2018,1.651,0.0
2018-04-04,Home,0.0,1.0,2.0,5.0,2.0,24,1.0,407845,MIN,0.0,0.6666666666666666,1.0,2018,1.363,0.0
2018-04-05,Home,0.0,0.0,1.0,3.0,0.0,13,1.0,407845,SEA,0.0,0.5,0.0,2018,0.487,1.0
2018-04-10,Home,0.0,1.0,1.0,4.0,1.0,19,1.0,407845,HOU,0.0,0.36363636363636365,0.0,2018,0.75,0.0
2018-04-11,Home,0.0,0.0,3.0,6.0,2.0,21,1.0,407845,HOU,0.0,0.3333333333333333,1.0,2018,1.453,1.0
2018-04-20,Away,0.0,1.0,1.0,5.0,0.0,20,1.0,407845,MIN,1.0,0.3333333333333333,2.0,2018,1.22,0.0
2018-04-28,Home,1.0,0.0,2.0,5.0,0.0,19,1.0,407845,CIN,0.0,0.35714285714285715,0.0,2018,0.914,1.0
2018-05-01,Home,0.0,1.0,2.0,5.0,1.0,17,1.0,407845,TOR,0.0,0.30303030303030304,0.0,2018,0.624,1.0
2018-05-02,Home,0.0,0.0,0.0,3.0,0.0,14,1.0,407845,TOR,0.0,0.2894736842105263,1.0,2018,0.30200000000000005,0.0
2018-05-04,Home,0.0,1.0,0.0,3.0,0.0,14,1.0,407845,MIN,0.0,0.2682926829268293,0.0,2018,0.101,0.0
2018-05-06,Home,0.0,0.0,0.0,3.0,0.0,12,1.0,407845,MIN,0.0,0.25,1.0,2018,0.181,0.0
2018-05-11,Home,0.0,0.0,1.0,4.0,1.0,15,1.0,407845,MIN,0.0,0.23404255319148937,0.0,2018,0.5810000000000001,0.0
2018-05-12,Home,2.0,0.0,3.0,4.0,0.0,19,0.6666666666666666,407845,MIN,0.0,0.23529411764705882,0.0,2018,0.951,0.0
2018-05-15,Home,0.0,0.0,0.0,3.0,0.0,12,1.0,407845,STL,0.0,0.21818181818181817,0.0,2018,0.11699999999999999,0.0
